0.00125 1
0.00375 1
0.00625 1
0.00875 1
0.01125 1
0.01375 1
0.01625 1
0.01875 1
0.02125 1
0.02375 1
0.02625 1
0.02875 1
0.03125 1
0.03375 1
0.03625 1
0.03875 1
0.04125 1
0.04375 1
0.04625 1
0.04875 1
0.05125 1
0.05375 1
0.05625 1
0.05875 1
0.06125 1
0.06375 1
0.06625 1
0.06875 1
0.07125 1
0.07375 1
0.07625 1
0.07875 1
0.08125 1
0.08375 1
0.08625 1
0.08875 1
0.09125 1
0.09375 1
0.09625 1
0.09875 1
0.10125 1
0.10375 1
0.10625 1
0.10875 1
0.11125 1
0.11375 1
0.11625 1
0.11875 1
0.12125 1
0.12375 1
0.12625 1
0.12875 1
0.13125 1
0.13375 1
0.13625 1
0.13875 1
0.14125 1
0.14375 1
0.14625 1
0.14875 1
0.15125 1
0.15375 1
0.15625 1
0.15875 1
0.16125 1
0.16375 1
0.16625 1
0.16875 1
0.17125 1
0.17375 1
0.17625 1
0.17875 1
0.18125 1
0.18375 1
0.18625 1
0.18875 1
0.19125 1
0.19375 1
0.19625 1
0.19875 1
0.20125 1
0.20375 1
0.20625 1
0.20875 1
0.21125 1
0.21375 1
0.21625 1
0.21875 1
0.22125 1
0.22375 1
0.22625 1
0.22875 0.999999
0.23125 0.999999
0.23375 0.999998
0.23625 0.999996
0.23875 0.999994
0.24125 0.999989
0.24375 0.999982
0.24625 0.999971
0.24875 0.999954
0.25125 0.999928
0.25375 0.999889
0.25625 0.999832
0.25875 0.999749
0.26125 0.999631
0.26375 0.999465
0.26625 0.999237
0.26875 0.998929
0.27125 0.998518
0.27375 0.99798
0.27625 0.997284
0.27875 0.996401
0.28125 0.995296
0.28375 0.993934
0.28625 0.992278
0.28875 0.990294
0.29125 0.987948
0.29375 0.98521
0.29625 0.982054
0.29875 0.978457
0.30125 0.974404
0.30375 0.969884
0.30625 0.964893
0.30875 0.95943
0.31125 0.953504
0.31375 0.947124
0.31625 0.940307
0.31875 0.933071
0.32125 0.925438
0.32375 0.917433
